id;x;y;z;type;burnt;;;;;;;;;;
D-10-7 X73;0,98;-0,93;-0,15;Core tip Rejuvenation blade;;;;;;;;;;;
D-10-7 X74;0,98;-0,96;-0,15;f;;;;;;;;;;;
D-10-7 X75;0,66;-0,93;-0,14;f;Y;;;;;;;;;;
D-10-7 X76;0,66;-0,92;-0,14;f ll;Y;;;;;;;;;;
D-10-7 X77;0,65;-0,92;-0,14;f;Y;;;;;;;;;;
D-10-7 X78;0,69;-0,18;-0,17;f;Y;;;;;;;;;;
D-10-7 X79;0,68;-0,14;-0,18;ll;Y;;;;;;;;;;
D-10-7 X80;0,27;-0,9;-0,14;f;;;;;;;;;;;
D-10-7 X81;0,38;-0,81;-0,15;f;;;;;;;;;;;
D-10-7 X82;0,45;-0,8;-0,15;f;Y;;;;;;;;;;
D-10-7 X83;0,47;-0,83;-0,14;l;;;;;;;;;;;
D-10-7 X84;0,51;-0,84;-0,14;f;;;;;;;;;;;
D-10-7 X85;0,59;-0,85;-0,15;f;Y;;;;;;;;;;
D-10-7 X86;0,96;-0,49;-0,14;f;Y;;;;;;;;;;
D-10-7 X87;0,93;-0,54;-0,14;f;Y;;;;;;;;;;
D-10-7 X88;0,67;-0,16;-0,17;f;Y;;;;;;;;;;
D-10-7 X89;0,6;-0,12;-0,18;f;Y;;;;;;;;;;
D-10-7 X90;0,59;-0,1;-0,18;f;;;;;;;;;;;
D-10-7 X91;0,69;-0,08;-0,19;f;;;;;;;;;;;
D-10-7 X92;0,6;-0,1;-0,18;Shatter;;;;;;;;;;;
D-10-7 X93;0,6;-0,18;-0,18;eee;Y;;;;;;;;;;
D-10-7 X94;0,52;-0,14;-0,18;f;;;;;;;;;;;
D-10-7 X95;0,58;-0,19;-0,18;f;;;;;;;;;;;
D-10-7 X96;0,58;-0,26;-0,18;f ll mes;;;;;;;;;;;
D-10-7 X97;0,47;-0,29;-0,18;f ll;;;;;;;;;;;
D-10-7 X98;0,33;-0,35;-0,18;f ;;;;;;;;;;;
D-10-7 X99;0,35;-0,42;-0,18;f ll prox;;;;;;;;;;;
D-10-8 X01;0,96;-0,64;-0,17;Shatter;Y;;;;;;;;;;
D-10-8 X02;0,97;-0,6;-0,17;f;;;;;;;;;;;
D-10-8 X04;0,94;-0,63;-0,17;f ll mes;;;;;;;;;;;
D-10-8 X05;0,99;-0,54;-0,17;f;Y;;;;;;;;;;
D-10-8 X06;0,95;-0,61;-0,17;f;Y;;;;;;;;;;
D-10-8 X07;0,89;-0,56;-0,17;f;Y;;;;;;;;;;
D-10-8 X08;0,89;-0,48;-0,17;ee;;;;;;;;;;;
D-10-8 X10;0,51;-0,26;-0,19;Shatter;;;;;;;;;;;
D-10-8 X11;0,54;-0,26;-0,19;f Chunk;;;;;;;;;;;
D-10-8 X12;0,52;-0,34;-0,19;f ee prox;Y;;;;;;;;;;
D-10-8 X13;0,43;-0,31;-0,19;f;;;;;;;;;;;
D-10-8 X14;0,47;-0,26;-0,19;eee;;;;;;;;;;;
D-10-8 X15;0,45;-0,29;-0,19;f Shatter;;;;;;;;;;;
D-10-8 X16;0,43;-0,25;-0,19;f Shatter;;;;;;;;;;;
D-10-8 X17;0,33;-0,42;-0,19;f;;;;;;;;;;;
D-10-8 X18;0,24;-0,57;-0,19;Chunk;;;;;;;;;;;
D-10-8 X19;0,56;-0,33;-0,19;Chunk;Y;;;;;;;;;;
D-10-8 X20;0,5;-0,37;-0,19;Subconical bladelet core;;;;;;;;;;;
D-10-8 X21;0,25;-0,55;-0,19;e;Y;;;;;;;;;;
D-10-8 X22;0,7;-0,75;-0,15;e;;;;;;;;;;;
D-10-8 X23;0,66;-0,8;-0,15;f;;;;;;;;;;;
D-10-8 X24;0,62;-0,83;-0,15;Chunk;Y;;;;;;;;;;
D-10-8 X25;0,99;-0,8;-0,16;f;;;;;;;;;;;
D-10-8 X26;0,46;-0,87;-0,17;ee;Y;;;;;;;;;;
D-10-8 X27;0,35;-0,88;-0,17;f;Y;;;;;;;;;;
D-10-8 X28;0,35;-0,098;-0,17;Chunk;;;;;;;;;;;
D-10-8 X29;0,1;-0,86;-0,18;f;Y;;;;;;;;;;
D-10-8 X30;0,25;-0,62;-0,19;f;;;;;;;;;;;
D-10-8 X31;0,25;-0,59;-0,19;f;Y;;;;;;;;;;
D-10-8 X32;0,9;-0,08;-0,19;f;Y;;;;;;;;;;
D-10-8 X33;0,98;-0,06;-0,19;f;;;;;;;;;;;
D-10-8 X34;0,94;-0,02;-0,19;f;Y;;;;;;;;;;
D-10-8 X35;0,71;-0,01;-0,18;f;Y;;;;;;;;;;
D-10-8 X36;0,29;-0,33;-0,2;f;;;;;;;;;;;
D-10-8 X37;0,74;-0,93;-0,16;Chunk;;;;;;;;;;;
D-10-8 X38;0,75;-0,89;-0,16;Subprismatic core;;;;;;;;;;;
D-10-8 X39;0,76;-0,86;-0,16;f;Y;;;;;;;;;;
D-10-8 X40;0,99;-0,93;-0,16;f;;;;;;;;;;;
D-10-8 X41;0,9;-0,7;-0,17;f;Y;;;;;;;;;;
D-10-8 X42;0,92;-0,68;-0,17;f;Y;;;;;;;;;;
D-10-8 X43;0,86;-0,63;-0,17;f;;;;;;;;;;;
D-10-8 X44;0,8;-0,65;-0,17;Chunk;Y;;;;;;;;;;
D-10-8 X45;0,85;-0,67;-0,17;f;;;;;;;;;;;
D-10-8 X46;0,83;-0,58;-0,17;f;Y;;;;;;;;;;
D-10-8 X47;0,69;-0,89;-0,16;f;;;;;;;;;;;
D-10-8 X48;0,81;-0,83;-0,16;Chunk;Y;;;;;;;;;;
D-10-8 X49;0,69;-0,57;-0,17;ee;;;;;;;;;;;
D-10-8 X50;0,67;-0,59;-0,17;f;Y;;;;;;;;;;
D-10-8 X51;0,89;-0,54;-0,16;f;Y;;;;;;;;;;
D-10-8 X52;0,69;-0,78;-0,17;f;Y;;;;;;;;;;
D-10-8 X53;0,46;-0,77;-0,17;f;Y;;;;;;;;;;
D-10-8 X54;0,39;-0,79;-0,17;f e;;;;;;;;;;;
D-10-8 X55;0,46;-0,89;-0,17;f;Y;;;;;;;;;;
D-10-8 X56;0,52;-0,83;-0,17;f;Y;;;;;;;;;;
D-10-8 X57;0,53;-0,65;-0,17;f;Y;;;;;;;;;;
D-10-8 X58;0,59;-0,71;-0,17;f;;;;;;;;;;;
D-10-8 X59;0,48;-0,73;-0,17;l;;;;;;;;;;;
D-10-8 X60;0,43;-0,76;-0,17;eee;;;;;;;;;;;
D-10-8 X61;0,74;-0,58;-0,17;f;Y;;;;;;;;;;
D-10-8 X62;0,88;-0,6;-0,17;f ll?;;;;;;;;;;;
D-10-8 X63;0,97;-0,27;-0,19;f;Y;;;;;;;;;;
D-10-8 X64;0,94;-0,24;-0,19;f;Y;;;;;;;;;;
D-10-8 X65;0,88;-0,18;-0,19;lll;;;;;;;;;;;
D-10-8 X66;0,93;-0,15;-0,19;f;;;;;;;;;;;
D-10-8 X67;0,85;-0,12;-0,19;f Shatter;;;;;;;;;;;
D-10-8 X68;0,79;-0,06;-0,18;f;Y;;;;;;;;;;
D-10-8 X69;0,72;-0,11;-0,18;Chunk;;;;;;;;;;;
D-10-8 X70;0,3;-0,67;-0,19;Chunk;;;;;;;;;;;
D-10-8 X71;0,92;-0,61;-0,17;f ll;;;;;;;;;;;
D-10-8 X72;0,94;-0,54;-0,16;ee;Y;;;;;;;;;;
D-10-8 X73;0,22;-0,46;-0,2;f;Y;;;;;;;;;;
D-10-8 X74;0,22;-0,44;-0,2;f;;;;;;;;;;;
D-10-8 X75;0,2;-0,47;-0,2;f;Y;;;;;;;;;;
D-10-8 X76;0,05;-0,51;-0,19;f;;;;;;;;;;;
D-10-8 X77;0,16;-0,55;-0,19;f;;;;;;;;;;;
D-10-8 X78;0,4;-0,39;-0,19;f ll;;;;;;;;;;;
D-10-8 X79;0,14;-0,21;-0,2;f;Y;;;;;;;;;;
D-10-8 X80;0,39;-0,3;-0,19;f;;;;;;;;;;;
D-10-8 X81;0,03;-0,6;-0,19;f;;;;;;;;;;;
D-10-8 X82;0,29;-0,3;-0,2;f Shatter;;;;;;;;;;;
D-10-8 X83;0,91;-0,57;-0,17;Shatter;Y;;;;;;;;;;
D-10-8 X84;1;-0,66;-0,16;Crested blade dext;;;;;;;;;;;
D-10-8 X85;0,17;-0,61;-0,19;f;Y;;;;;;;;;;
D-10-8 X86;0,28;-0,34;-0,2;f;Y;;;;;;;;;;
D-10-8 X87;0,31;-0,57;-0,19;ee;Y;;;;;;;;;;
D-10-8 X88;0,94;-0,89;-0,19;f;Y;;;;;;;;;;
D-10-8 X89;0,92;-0,89;-0,16;f;Y;;;;;;;;;;
D-10-8 X90;0,67;-0,9;-0,16;eell;;;;;;;;;;;
D-10-8 X91;0,66;-0,89;-0,16;f prox Crested blade sen;;;;;;;;;;;
D-10-8 X92;0,52;-0,14;-0,19;Chunk;Y;;;;;;;;;;
D-10-8 X93;0,54;-0,11;-0,19;f prox Gm lunate;;;;;;;;;;;
D-10-8 X94;0,59;-0,11;-0,19;f dist Gm lunate;Y;;;;;;;;;;
D-10-8 X95;0,58;-0,2;-0,19;Shatter;Y;;;;;;;;;;
D-10-8 X96;0,61;-0,16;-0,19;Shatter;Y;;;;;;;;;;
D-10-8 X97;0,5;-0,18;-0,19;ee;;;;;;;;;;;
D-10-8 X98;0,99;-0,82;-0,15;e;;;;;;;;;;;
D-10-9 X01;0,69;-0,09;-0,12;f ll prox;;;;;;;;;;;
D-10-9 X02;0,68;-0,06;-0,11;f ll mes;;;;;;;;;;;
D-10-9 X03;0,76;-0,06;-0,11;e;;;;;;;;;;;
D-10-9 X04;0,81;-0,05;-0,11;Chunk;Y;;;;;;;;;;
D-10-9 X05;0,77;-0,11;-0,13;Core ll ee;;;;;;;;;;;
D-10-9 X06;0,97;-0,05;-0,12;ee;;;;;;;;;;;
D-10-9 X07;0,96;-0,07;-0,11;Gm lunate;Y;;;;;;;;;;
D-10-9 X08;0,93;-0,12;-0,12;ee;;;;;;;;;;;
D-10-9 X09;0,03;-0,84;-0,11;f;Y;;;;;;;;;;
D-10-9 X10;0,06;-0,79;-0,11;ee;;;;;;;;;;;
D-10-9 X11;0,09;-0,84;-0,11;f;Y;;;;;;;;;;
D-10-9 X12;0,63;-0,13;-0,13;f;;;;;;;;;;;
D-10-9 X13;0,25;-0,33;-0,15;ee;Y;;;;;;;;;;
D-10-9 X14;0,28;-0,28;-0,14;f Chunk;;;;;;;;;;;
D-10-9 X16;0,49;-0,28;-0,14;f;;;;;;;;;;;
D-10-9 X17;0,55;-0,29;-0,14;f Crested bladelet;;;;;;;;;;;
D-10-9 X18;0,97;-0,03;-0,12;ll;;;;;;;;;;;
D-10-9 X19;0,83;-0,04;-0,12;f ;;;;;;;;;;;
D-10-9 X20;0,85;-0,06;-0,12;f LD;;;;;;;;;;;
D-10-9 X21;0;-0,8;-0,06;ee12;Y;;;;;;;;;;
D-9-1 X1;0,75;0,68;0,1;f;;;;;;;;;;;
D-9-1 X10;0,81;0,15;0,11;f;Y;;;;;;;;;;
D-9-1 X11;0,78;0,56;0,11;f;Y;;;;;;;;;;
D-9-1 X12;0,95;0,67;0,11;Crested blade sen;;;;;;;;;;;
D-9-1 X13;0,86;0,74;0,11;ee;;;;;;;;;;;
D-9-1 X14;0,77;0,88;0,11;eell;Y;;;;;;;;;;
D-9-1 X15;0,94;0,57;0,11;Chunk;;;;;;;;;;;
D-9-1 X16;0,78;0,17;0,12;Crested blade sen;;;;;;;;;;;
D-9-1 X17;0,94;0,25;0,12;ee;;;;;;;;;;;
D-9-1 X18;0,92;0,33;0,12;f ll prox;;;;;;;;;;;
D-9-1 X19;0,76;0,33;0,12;Chunk;;;;;;;;;;;
D-9-1 X2;0,78;0,88;0,11;Prismatic core;;;;;;;;;;;
D-9-1 X20;0,85;0,36;0,14;G3;;;;;;;;;;;
D-9-1 X21;0,82;0,35;0,14;e from Pebble;;;;;;;;;;;
D-9-1 X22;0,79;0,41;0,13;Chunk;Y;;;;;;;;;;
D-9-1 X23;0,97;0,39;0,14;Gm lunate;;;;;;;;;;;
D-9-1 X24;0,75;0,99;0,11;Chunk;;;;;;;;;;;
D-9-1 X25;0,7;0,8;0,11;f;;;;;;;;;;;
D-9-1 X26;0,54;0,7;0,11;Chunk;;;;;;;;;;;
D-9-1 X27;0,55;0,68;0,11;f;;;;;;;;;;;
D-9-1 X28;0,54;0,57;0,11;Core on Pebble;;;;;;;;;;;
D-9-1 X29;0,74;0,68;0,12;ee;;;;;;;;;;;
D-9-1 X3;0,85;0,8;0,11;f;;;;;;;;;;;
D-9-1 X30;0,97;0,46;0,13;f Crested microbladelet dext;;;;;;;;;;;
D-9-1 X31;0,78;0,44;0,14;Prismatic core;;;;;;;;;;;
D-9-1 X32;0,92;0,18;0,13;Chunk;;;;;;;;;;;
D-9-1 X33;0,86;0,17;0,13;eell;;;;;;;;;;;
D-9-1 X34;0,77;0,18;0,14;ee;;;;;;;;;;;
D-9-1 X35;0,94;0,72;0,13;ee;;;;;;;;;;;
D-9-1 X36;0,7;0,45;0,14;f;Y;;;;;;;;;;
D-9-1 X37;0,79;0,51;0,14;f;Y;;;;;;;;;;
D-9-1 X38;0,87;0,57;0,13;f;Y;;;;;;;;;;
D-9-1 X39;0,74;0,62;0,13;f;;;;;;;;;;;
D-9-1 X4;0,9;0,95;0,11;f from Pebble;;;;;;;;;;;
D-9-1 X40;0,75;0,79;0,13;f Chunk;;;;;;;;;;;
D-9-1 X41;0,72;0,78;0,13;f Weathered;;;;;;;;;;;
D-9-1 X42;0,97;0,91;0,13;f l prox;;;;;;;;;;;
D-9-1 X43;0,6;0,7;0,13;f;;;;;;;;;;;
D-9-1 X44;0,71;0,79;0,15;Chunk from Pebble;;;;;;;;;;;
D-9-1 X45;0,57;0,56;0,13;Core;;;;;;;;;;;
D-9-1 X46;0,64;0,5;0,13;l;;;;;;;;;;;
D-9-1 X47;0,67;0,92;0,14;f;Y;;;;;;;;;;
D-9-1 X48;0,9;0,96;0,14;Chunk;Y;;;;;;;;;;
D-9-1 X5;0,93;0,88;0,11;Bipolar core;;;;;;;;;;;
D-9-1 X6;0,8;0,91;0,11;f;;;;;;;;;;;
D-9-1 X7;0,78;0,35;0,11;Chunk;;;;;;;;;;;
D-9-1 X8;0,82;0,45;0,12;f from Pebble;;;;;;;;;;;
D-9-1 X9;0,78;0,21;0,11;f;;;;;;;;;;;
D-9-2 X1;0,8;0,11;0,13;Bipolar core;;;;;;;;;;;
D-9-2 X10;0,36;0,23;0,13;Chunk;Y;;;;;;;;;;
D-9-2 X11;0,29;0,1;0,12;Chunk;Y;;;;;;;;;;
D-9-2 X12;0,56;0,39;0,13;Crested bladelet dext;;;;;;;;;;;
D-9-2 X13;0,47;0,38;0,13;ee;;;;;;;;;;;
D-9-2 X14;0,43;0,43;0,13;ee;;;;;;;;;;;
D-9-2 X15;0,44;0,48;0,14;f;;;;;;;;;;;
D-9-2 X2;0,88;0,28;0,14;Flaked Pebble Chunk;;;;;;;;;;;
D-9-2 X3;0,82;0,06;0,13;f ;;;;;;;;;;;
D-9-2 X4;0,72;0,21;0,13;Bipolar flat core;;;;;;;;;;;
D-9-2 X5;0,66;0,06;0,13;f;;;;;;;;;;;
D-9-2 X6;0,64;0,23;0,13;f prox Crested bladelet dext;;;;;;;;;;;
D-9-2 X7;0,56;0,28;0,13;Prismatic core;;;;;;;;;;;
D-9-2 X8;0,42;0,02;0,13;ll;;;;;;;;;;;
D-9-2 X9;0,38;0,11;0,13;ee;;;;;;;;;;;
D-9-3 X1;0,06;0,12;0,12;el;;;;;;;;;;;
D-9-3 X10;0,86;0,22;0,11;l;;;;;;;;;;;
D-9-3 X11;0,84;0,2;0,11;e;;;;;;;;;;;
D-9-3 X12;0,68;0,28;0,11;Chunk;Y;;;;;;;;;;
D-9-3 X13;0,65;0,28;0,11;Chunk;Y;;;;;;;;;;
D-9-3 X14;0,58;0,26;0,11;Prismatic core;Y;;;;;;;;;;
D-9-3 X15;0,59;0,28;0,11;Chunk;;;;;;;;;;;
D-9-3 X16;0,59;0,31;0,11;f ee;;;;;;;;;;;
D-9-3 X17;0,55;0,22;0,11;Prismaic core;;;;;;;;;;;
D-9-3 X18;0,51;0,37;0,11;f ;;;;;;;;;;;
D-9-3 X19;0,51;0,37;0,11;ll;;;;;;;;;;;
D-9-3 X2;0,24;0,03;0,11;el;;;;;;;;;;;
D-9-3 X20;0,37;0,33;0,1;f;Y;;;;;;;;;;
D-9-3 X21;0,38;0,37;0,1;f ll;;;;;;;;;;;
D-9-3 X22;0,41;0,42;0,1;f;;;;;;;;;;;
D-9-3 X23;0,44;0,42;0,1;f;;;;;;;;;;;
D-9-3 X24;0,43;0,46;0,1;f;Y;;;;;;;;;;
D-9-3 X3;0,32;0,12;0,11;f;;;;;;;;;;;
D-9-3 X4;0,36;0,21;0,11;ee;Y;;;;;;;;;;
D-9-3 X5;0,37;0,01;0,11;f ll dist;;;;;;;;;;;
D-9-3 X6;0,47;0,09;0,12;ee;;;;;;;;;;;
D-9-3 X7;0,78;0,04;0,11;ee;;;;;;;;;;;
D-9-3 X8;0,84;0,06;0,12;ee;;;;;;;;;;;
D-9-3 X9;0,99;0,09;0,11;f ll prox;;;;;;;;;;;
D-9-4 X1;0,5;0,28;0,08;Crested bladelet dext;;;;;;;;;;;
D-9-4 X10;0,8;0,09;0,09;Plunging bladelet;;;;;;;;;;;
D-9-4 X11;0,72;0,31;0,08;f Core ;;;;;;;;;;;
D-9-4 X12;0,71;0,32;0,08;Chunk;Y;;;;;;;;;;
D-9-4 X13;0,66;0,36;0,07;ee;;;;;;;;;;;
D-9-4 X14;0,61;0,39;0,08;f;;;;;;;;;;;
D-9-4 X15;0,52;0,31;0,07;Chunk;Y;;;;;;;;;;
D-9-4 X16;0,45;0,06;0,07;f;Y;;;;;;;;;;
D-9-4 X17;0,26;0,09;0,07;Crested bladelet sen;;;;;;;;;;;
D-9-4 X18;0,26;0,06;0,07;l ;;;;;;;;;;;
D-9-4 X19;0,8;0,09;0,08;f;;;;;;;;;;;
D-9-4 X2;0,47;0,21;0,08;ee;;;;;;;;;;;
D-9-4 X20;0,76;0,11;0,08;Prismatic core;;;;;;;;;;;
D-9-4 X21;0,6;0,45;0,08;e;Y;;;;;;;;;;
D-9-4 X22;0,38;0,4;0,1;f;;;;;;;;;;;
D-9-4 X3;0,42;0,23;0,08;f;;;;;;;;;;;
D-9-4 X4;0,63;0,21;0,08;f ll prox;;;;;;;;;;;
D-9-4 X5;0,34;0,23;0,09;f ;;;;;;;;;;;
D-9-4 X6;0,34;0,24;0,09;f;;;;;;;;;;;
D-9-4 X7;0,3;0,26;0,08;ee;;;;;;;;;;;
D-9-4 X8;0,32;0,29;0,08;f;Y;;;;;;;;;;
D-9-4 X9;0,83;0,04;0,09;f;Y;;;;;;;;;;
E -10-2 X6;1,97;-0,04;0,15;Shatter;;;;;;;;;;;
E -10-2 X80;1,28;-0,2;0,1;Shatter;;;;;;;;;;;
E -10-2 X83;1,03;-0,88;0,08;f;Y;;;;;;;;;;
E -10-2 X84;1,04;-0,84;0,08;f;Y;;;;;;;;;;
E-10-1 X1;1,8;-0,01;0,11;f;;;;;;;;;;;
E-10-1 X10;1,16;-0,32;0,09;f;;;;;;;;;;;
E-10-1 X11;1,06;-0,37;0,08;ee;;;;;;;;;;;
E-10-1 X12;1,02;-0,43;0,08;l;;;;;;;;;;;
E-10-1 X13;1,35;-0,07;0,08;f ll prox;;;;;;;;;;;
E-10-1 X14;1,55;-0,32;0,09;f;;;;;;;;;;;
E-10-1 X15;1,27;-0,07;0,09;Shatter;;;;;;;;;;;
E-10-1 X16;1,13;-0,43;0,08;Shatter;Y;;;;;;;;;;
E-10-1 X17;1,1;-0,53;0,08;Shatter;Y;;;;;;;;;;
E-10-1 X18;1,87;-0,41;0,12;Crested blade dext;;;;;;;;;;;
E-10-1 X19;1,94;-0,51;0,12;Prismatic core;;;;;;;;;;;
E-10-1 X2;1,8;-0,06;0,11;Prismatic core;;;;;;;;;;;
E-10-1 X20;1,95;-0,71;0,12;f dist Crested blade sen;;;;;;;;;;;
E-10-1 X21;1,72;-0,67;0,1;f ll prox;;;;;;;;;;;
E-10-1 X22;1,96;-0,99;0,13;ll;;;;;;;;;;;
E-10-1 X23;1,9;-0,95;0,12;e on Pebble;;;;;;;;;;;
E-10-1 X24;1,84;-0,88;0,12;f Core tip;;;;;;;;;;;
E-10-1 X25;1,85;-0,87;0,12;f;Y;;;;;;;;;;
E-10-1 X26;1,22;-0,97;0,08;e;;;;;;;;;;;
E-10-1 X27;1,11;-0,98;0,09;Chunk;Y;;;;;;;;;;
E-10-1 X28;1,06;-0,92;0,08;f ;Y;;;;;;;;;;
E-10-1 X29;1,07;-0,82;0,08;f Core on Pebble;;;;;;;;;;;
E-10-1 X3;1,87;-0,85;0,12;Chunk;;;;;;;;;;;
E-10-1 X30;1,04;-0,74;0,08;f Bladelet core;;;;;;;;;;;
E-10-1 X31;1,04;-0,71;0,08;f Core;;;;;;;;;;;
E-10-1 X32;1,09;-0,65;0,07;Shatter;;;;;;;;;;;
E-10-1 X33;1,62;-0,58;0,09;Chunk;;;;;;;;;;;
E-10-1 X34;1,5;-0,67;0,09;Core;;;;;;;;;;;
E-10-1 X35;1,5;-0,67;0,09;Chunk;Y;;;;;;;;;;
E-10-1 X36;1,45;-0,7;0,09;Chunk;;;;;;;;;;;
E-10-1 X37;1,64;-0,75;0,1;Core;;;;;;;;;;;
E-10-1 X38;1,65;-0,88;0,1;Chunk;;;;;;;;;;;
E-10-1 X39;1,64;-0,92;0,1;G3;;;;;;;;;;;
E-10-1 X4;1,55;-0,37;0,1;ee;Y;;;;;;;;;;
E-10-1 X40;1,84;-0,86;0,11;Chunk;;;;;;;;;;;
E-10-1 X41;1,59;-0,98;0,11;Chunk;;;;;;;;;;;
E-10-1 X42;1,44;-0,77;0,09;f prox Crested blade dext;;;;;;;;;;;
E-10-1 X43;1,58;-0,71;0,09;f ;;;;;;;;;;;
E-10-1 X44;1,59;-0,67;0,09;f;;;;;;;;;;;
E-10-1 X45;1,33;-0,68;0,08;f;;;;;;;;;;;
E-10-1 X46;1,43;-0,6;0,1;f;;;;;;;;;;;
E-10-1 X47;1,12;-0,7;0,09;Chunk;Y;;;;;;;;;;
E-10-1 X48;1,19;-0,75;0,08;ee;;;;;;;;;;;
E-10-1 X49;1,56;-0,83;0,09;Shatter;;;;;;;;;;;
E-10-1 X5;1,53;-0,31;0,1;Chunk;;;;;;;;;;;
E-10-1 X50;1,9;-0,97;0,14;Chunk;;;;;;;;;;;
E-10-1 X51;1,1;-0,9;0,08;Shatter;;;;;;;;;;;
E-10-1 X6;1,7;-0,32;0,09;f;Y;;;;;;;;;;
E-10-1 X7;1,36;-0,25;0,1;l;;;;;;;;;;;
E-10-1 X8;1,5;-0,19;0,11;f;;;;;;;;;;;
E-10-1 X9;1,1;-0,21;0,09;f;;;;;;;;;;;
E-10-2 X1;1,65;-0,11;0,14;f;;;;;;;;;;;
E-10-2 X10;1,78;-0,3;0,15;f;Y;;;;;;;;;;
E-10-2 X11;1,75;-0,33;0,15;Shatter;;;;;;;;;;;
E-10-2 X12;1,66;-0,29;0,14;Shatter;;;;;;;;;;;
E-10-2 X13;1,53;-0,32;0,14;Shatter;;;;;;;;;;;
E-10-2 X14;1,7;-0,38;0,15;f;;;;;;;;;;;
E-10-2 X15;1,73;-0,42;0,15;f;;;;;;;;;;;
E-10-2 X16;1,76;-0,48;0,15;Crested blade sen, plunging;;;;;;;;;;;
E-10-2 X17;1,61;-0,43;0,14;ll;;;;;;;;;;;
E-10-2 X18;1,62;-0,5;0,14;f;Y;;;;;;;;;;
E-10-2 X19;1,96;-0,98;0,13;f;Y;;;;;;;;;;
E-10-2 X2;1,72;-0,1;0,14;f;;;;;;;;;;;
E-10-2 X20;1,94;-0,96;0,13;f;;;;;;;;;;;
E-10-2 X21;1,96;-0,93;0,13;f ll dist;;;;;;;;;;;
E-10-2 X22;1,93;-0,62;0,13;Shatter;;;;;;;;;;;
E-10-2 X23;1,93;-0,76;0,13;Chaun;;;;;;;;;;;
E-10-2 X24;1,94;-0,79;0,13;f;Y;;;;;;;;;;
E-10-2 X25;1,93;-0,85;0,13;Shatter;;;;;;;;;;;
E-10-2 X26;1,9;-0,75;0,13;ee;;;;;;;;;;;
E-10-2 X27;1,9;-0,89;0,13;Chunk;;;;;;;;;;;
E-10-2 X28;1,88;-0,89;0,13;Shatter;;;;;;;;;;;
E-10-2 X29;1,87;-0,93;0,13;Shatter;;;;;;;;;;;
E-10-2 X3;1,74;-0,12;0,14;f prox Crested blade dext;;;;;;;;;;;
E-10-2 X30;1,84;-0,76;0,13;Shatter;;;;;;;;;;;
E-10-2 X31;1,83;-0,95;0,13;Core on Pebble;;;;;;;;;;;
E-10-2 X32;1,8;-0,64;0,13;Shatter;Y;;;;;;;;;;
E-10-2 X33;1,8;-0,89;0,13;Shatter;Y;;;;;;;;;;
E-10-2 X34;1,78;-0,8;0,13;Shatter;;;;;;;;;;;
E-10-2 X35;1,75;-0,79;0,13;Shatter;;;;;;;;;;;
E-10-2 X36;1,76;-0,93;0,13;Shatter;;;;;;;;;;;
E-10-2 X37;1,74;-0,98;0,13;Shatter;Y;;;;;;;;;;
E-10-2 X38;1,74;-0,6;0,13;bone;;;;;;;;;;;
E-10-2 X39;1,72;-0,91;0,13;Shatter;;;;;;;;;;;
E-10-2 X4;1,7;-0,23;0,14;f;;;;;;;;;;;
E-10-2 X40;1,71;-0,56;0,13;f e;;;;;;;;;;;
E-10-2 X41;1,7;-0,56;0,13;Shatter;;;;;;;;;;;
E-10-2 X42;1,67;-0,94;0,12;f;Y;;;;;;;;;;
E-10-2 X43;1,6;-0,92;0,12;Chunk;;;;;;;;;;;
E-10-2 X44;1,59;-0,8;0,12;ee;;;;;;;;;;;
E-10-2 X45;1,56;-0,66;0,11;G3 dist;;;;;;;;;;;
E-10-2 X46;1,47;-0,95;0,1;Shatter;Y;;;;;;;;;;
E-10-2 X47;1,46;-0,8;0,09;ee;;;;;;;;;;;
E-10-2 X48;1,47;-0,61;0,09;e;;;;;;;;;;;
E-10-2 X49;1,47;-0,59;0,09;Crested blade dext;;;;;;;;;;;
E-10-2 X5;1,8;-0,24;0,14;f;Y;;;;;;;;;;
E-10-2 X50;1,54;-0,45;0,11;ee;;;;;;;;;;;
E-10-2 X51;1,53;-0,39;0,11;e;;;;;;;;;;;
E-10-2 X52;1,51;-0,29;0,11;Chunk;;;;;;;;;;;
E-10-2 X53;1,48;-0,04;0,11;ee;;;;;;;;;;;
E-10-2 X54;1,48;-0,35;0,11;f;Y;;;;;;;;;;
E-10-2 X55;1,52;-0,32;0,11;Shatter;;;;;;;;;;;
E-10-2 X56;1,55;-0,25;0,11;Shattre;;;;;;;;;;;
E-10-2 X57;1,53;-0,19;0,11;Shatter;;;;;;;;;;;
E-10-2 X58;1,53;-0,16;0,11;ee;;;;;;;;;;;
E-10-2 X59;1,58;-0,03;0,11;Chunk;;;;;;;;;;;
E-10-2 X60;1,39;-0,23;0,11;f;Y;;;;;;;;;;
E-10-2 X61;1,4;-0,27;0,11;f;;;;;;;;;;;
E-10-2 X62;1,42;-0,31;0,11;f;;;;;;;;;;;
E-10-2 X63;1,42;-0,4;0,11;Shatter;Y;;;;;;;;;;
E-10-2 X64;1,43;-0,49;0,11;Shatter;;;;;;;;;;;
E-10-2 X65;1,43;-0,37;0,11;f tablet;;;;;;;;;;;
E-10-2 X66;1,38;-0,01;0,11;Pebble flake;;;;;;;;;;;
E-10-2 X67;1,37;-0,3;0,11;Shattre;Y;;;;;;;;;;
